index,Hit_number,level_0,eval,bitscore,%ID,genus,species,hit_def,align_len,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_3854,1,7745,1.59209e-29,154,84.85,genus_unassigned,species_unassigned,"Uncultured eukaryote clone NPKS2_113 18S ribosomal RNA gene gene, partial sequence",132,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3855,2,860,8.4387e-33,167,86.15,Geminigera,Geminigera cryophila,"Geminigera cryophila clone 1126 18S ribosomal RNA gene, partial sequence",130,Eukaryota,Cryptophyta,unknown,Pyrenomonadales,Geminigeraceae,g_,s_
ASV_3856,14,5264,1.08572e-37,184,88.98,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate ZHASHANMATOU1-11 small subunit ribosomal RNA gene, partial sequence",127,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3857,2,1729,5.80443e-54,244,98.43,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB240_J20_MS3_H_41_S",127,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_3858,1,861,2.26242e-46,216,93.75,Protaspis,Protaspis obliqua,"Protaspis obliqua isolate 2 small subunit ribosomal RNA gene, partial sequence",128,Eukaryota,Cercozoa,unknown,Thaumatomonadida,Thaumatomastigidae,g_,s_
ASV_3859,1,7746,3.25398e-06,68,94.87,genus_unassigned,species_unassigned,"Torodinium robustum isolate FG187 18S ribosomal RNA gene, partial sequence",39,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3861,1,862,5.20503e-48,222,95.24,Akashiwo,Akashiwo sanguinea,"Akashiwo sanguinea 18S ribosomal RNA gene, partial sequence",126,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,s_
ASV_3862,1,863,7.23511e-40,192,90.48,Akashiwo,Akashiwo sanguinea,"Akashiwo sanguinea 18S ribosomal RNA gene, partial sequence",126,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_3863,1,864,2.69627e-45,212,93.65,Akashiwo,Akashiwo sanguinea,"Akashiwo sanguinea 18S ribosomal RNA gene, partial sequence",126,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_3864,1,7747,7.23511e-40,192,91.74,genus_unassigned,species_unassigned,"Parvodinium trawinskii strain GeoM*753 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",121,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_3865,1,5266,5.61918e-54,244,98.43,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate YT7-24 small subunit ribosomal RNA gene, partial sequence",127,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_3866,1,865,5.43393e-54,244,99.19,Massisteria,Massisteria sp. diva,"Massisteria sp. diva strain HFCC375 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632730|gb|EF405694.1| Massisteria sp. diva strain HFCC376 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632731|gb|EF405695.1| Massisteria sp. diva strain HFCC377 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632732|gb|EF405696.1| Massisteria sp. diva strain HFCC378 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632733|gb|EF405697.1| Massisteria sp. diva strain HFCC379 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632734|gb|EF405698.1| Massisteria sp. diva strain HFCC380 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632735|gb|EF405699.1| Massisteria sp. diva strain HFCC381 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632736|gb|EF405700.1| Massisteria sp. diva strain HFCC382 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632737|gb|EF405701.1| Massisteria sp. diva strain HFCC383 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632738|gb|EF405702.1| Massisteria sp. diva strain HFCC384 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632739|gb|EF405703.1| Massisteria sp. diva strain HFCC385 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632740|gb|EF405704.1| Massisteria sp. diva strain HFCC386 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632741|gb|EF405705.1| Massisteria sp. diva strain HFCC387 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632742|gb|EF405706.1| Massisteria sp. diva strain HFCC388 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632743|gb|EF405707.1| Massisteria sp. diva strain HFCC389 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632744|gb|EF405708.1| Massisteria sp. diva strain HFCC390 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632745|gb|EF405709.1| Massisteria sp. diva strain HFCC391 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632746|gb|EF405710.1| Massisteria sp. diva strain HFCC392 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632747|gb|EF405711.1| Massisteria sp. diva strain HFCC393 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632748|gb|EF405712.1| Massisteria sp. diva strain HFCC394 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632749|gb|EF405713.1| Massisteria sp. diva strain HFCC395 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632750|gb|EF405714.1| Massisteria sp. diva strain HFCC396 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632751|gb|EF405715.1| Massisteria sp. diva strain HFCC397 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632752|gb|EF405716.1| Massisteria sp. diva strain HFCC398 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632753|gb|EF405717.1| Massisteria sp. diva strain HFCC399 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632754|gb|EF405718.1| Massisteria sp. diva strain HFCC400 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632755|gb|EF405719.1| Massisteria sp. diva strain HFCC401 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632756|gb|EF405720.1| Massisteria sp. diva strain HFCC402 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632757|gb|EF405721.1| Massisteria sp. diva strain HFCC403 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632758|gb|EF405722.1| Massisteria sp. diva strain HFCC404 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632759|gb|EF405723.1| Massisteria sp. diva strain HFCC405 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632760|gb|EF405724.1| Massisteria sp. diva strain HFCC406 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|148632761|gb|EF405725.1| Massisteria sp. diva strain HFCC407 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence",124,Eukaryota,Cercozoa,unknown,Cercomonadida,Cercomonadidae,Massisteria,Massisteria sp. diva
ASV_3867,1,866,1.72044e-41,199,91.34,Tessellaria,Tessellaria volvocina,Tessellaria volvocina 18S small subunit nuclear ribosomal RNA gene,127,Eukaryota,unknown,Synurophyceae,Synurales,Synuraceae,g_,s_
ASV_3868,5,867,1.89916e-28,151,83.85,Pseudopirsonia,Pseudopirsonia mucosa,"Pseudopirsonia mucosa partial 18S rRNA gene, isolate P845",130,Eukaryota,Cercozoa,unknown,Marimonadida,unknown,g_,s_
ASV_3869,1,7748,1.0057e-31,163,87.2,genus_unassigned,species_unassigned,"Uncultured marine eukaryote clone NIF_3H11 18S ribosomal RNA gene, partial sequence",125,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3870,27,5267,3.32123e-44,209,92.91,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate ZHASHANMATOU1-11 small subunit ribosomal RNA gene, partial sequence",127,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3871,1,7750,5.61918e-54,244,98.43,genus_unassigned,species_unassigned,"Uncultured Chlorophyta clone 08D30P39 small subunit ribosomal RNA gene, partial sequence",127,Eukaryota,Chlorophyta,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3872,1,7751,1.4743e-42,202,90.84,genus_unassigned,species_unassigned,"Uncultured eukaryote clone ST8360.071 18S ribosomal RNA gene, partial sequence",131,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_3873,1,5268,4.27255e-49,227,96.03,Scrippsiella,species_unassigned,"Scrippsiella sp. HJJ-2018a strain SMMS0908 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",126,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Scrippsiella,s_
ASV_3874,12,1730,3.03876e-51,235,97.6,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB538_K06_LABY_H_41_D",125,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_3875,1,5269,1.87729e-47,220,95.2,Haliphthoros,species_unassigned,"Haliphthoros sp. isolate BH46_112 small subunit ribosomal RNA gene, partial sequence",125,Eukaryota,unknown,Oomycetes,Lagenidiales,Haliphthoraceae,Haliphthoros,s_
ASV_3876,1,5270,8.34698e-33,166,86.82,Thraustochytrium,species_unassigned,"Thraustochytrium sp. strain MBT12 clone 14 small subunit ribosomal RNA gene, partial sequence",129,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,g_,s_
ASV_3877,1,7752,4.32002e-49,226,96.75,genus_unassigned,species_unassigned,"Uncultured stramenopile clone AI3F14RJ2A12 18S ribosomal RNA gene, partial sequence",123,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,unassigned,s_
ASV_3878,1,5271,1.93973e-53,242,98.41,Scrippsiella,species_unassigned,"Scrippsiella lachrymosa genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene",126,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Scrippsiella,unassigned
ASV_3879,1,7753,2.69627e-45,212,93.65,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGUH573 18S ribosomal RNA gene, partial sequence",126,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_3880,2,5272,2.21324e-46,217,94.44,Scrippsiella,species_unassigned,"Scrippsiella cf. erinaceus strain GeoB 421 small subunit ribosomal RNA gene, partial sequence",126,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,g_,s_
ASV_3881,1,7755,2.62335e-59,265,99.27,genus_unassigned,species_unassigned,"Uncultured picoeukaryote clone 11563CD1 16S ribosomal RNA gene, partial sequence; mitochondrial >gi|1004613535|gb|KT906814.1| Uncultured picoeukaryote clone 11563CD2 16S ribosomal RNA gene, partial sequence; mitochondrial",137,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3882,10,5273,7.23511e-40,192,90.48,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate P1-3 small subunit ribosomal RNA gene, partial sequence",126,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3883,1,7756,1.64627e-22,128,82.4,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYX758 18S ribosomal RNA gene, partial sequence",125,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3884,2,5274,1.9347e-40,195,92.5,Cochlodinium,species_unassigned,"Cochlodinium fulvescens 18S ribosomal RNA gene, partial sequence",120,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_3885,1,5275,2.59886e-55,250,97.04,Chaetoceros,species_unassigned,"Chaetoceros diadema isolate newBC3 18S ribosomal RNA gene, partial sequence",135,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,unassigned
ASV_3887,1,7757,2.55336e-39,191,91.06,genus_unassigned,species_unassigned,"Oblongichytrium sp. isolate BH56_142 small subunit ribosomal RNA gene, partial sequence",123,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_3888,3,5276,1.79814e-28,150,85.25,Alexandrium,species_unassigned,"Alexandrium sp. NY008 gene for 18S ribosomal RNA, partial sequence, strain: NY008",122,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Gonyaulacaceae,g_,s_
ASV_3889,66,868,2.28633e-33,169,88.19,Peridinium,Peridinium fusiformis,"Peridinium fusiformis gene for 18S ribosomal RNA, partial sequence, isolate: 050701-1",127,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,g_,s_
ASV_3890,1,7759,8.9121e-39,189,89.76,genus_unassigned,species_unassigned,"Fragilariopsis cylindrus gene for 18S ribosomal RNA, partial sequence, strain: NIES-3966",127,Eukaryota,Bacillariophyta,Bacillariophyceae,unassigned,unassigned,g_,s_
ASV_3891,1,7760,3.14203e-57,256,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYH902 18S ribosomal RNA gene, partial sequence",128,Eukaryota,unknown,Polycystinea,Collodaria,Sphaerozoidae,unassigned,unassigned
ASV_3892,1,7761,9.10797e-39,188,89.15,genus_unassigned,species_unassigned,"Mamiellophyceae sp. HV-2019 strain 5FNG small subunit ribosomal RNA gene, partial sequence",129,Eukaryota,Chlorophyta,Mamiellophyceae,unassigned,unassigned,g_,s_
ASV_3893,1,5277,4.04609e-43,204,92.13,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate WZ4-6 small subunit ribosomal RNA gene, partial sequence",127,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3894,1,7762,1.07379e-37,185,89.76,genus_unassigned,species_unassigned,"Uncultured marine eukaryote clone CD8.06 18S ribosomal RNA gene, partial sequence",127,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_3895,1,5278,2.21324e-46,217,94.44,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate WZ8-25 small subunit ribosomal RNA gene, partial sequence",126,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3896,25,869,3.74788e-37,182,88.89,Lepidodinium,Lepidodinium viride,"Lepidodinium viride clone 3929 18S ribosomal RNA gene, partial sequence",126,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_3897,1,7763,1.23771e-49,229,96.06,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYH424 18S ribosomal RNA gene, partial sequence",127,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_3898,1,7764,7.81079e-46,215,94.49,genus_unassigned,species_unassigned,"Parvodinium cf. umbonatum strain GeoM*795 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",127,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_3899,5,5279,1.32267e-36,180,88.98,Peridinium,species_unassigned,"Uncultured Peridinium clone I small subunit ribosomal RNA gene, partial sequence >gi|56567594|gb|AY829524.1| Uncultured Peridinium clone A small subunit ribosomal RNA gene, partial sequence",127,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,g_,s_
ASV_3900,22,5281,1.08572e-37,184,88.98,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate P4-1 small subunit ribosomal RNA gene, partial sequence",127,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3901,2,5282,9.09993e-58,258,100.0,Aspergillus,species_unassigned,"Aspergillus versicolor strain O20 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",129,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,unassigned
ASV_3902,34,5283,9.09993e-58,258,100.0,Apolemia,species_unassigned,"Apolemia rubriversa isolate D331_D4 18S ribosomal RNA gene, partial sequence",129,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Apolemiidae,Apolemia,unassigned
ASV_3903,1,870,9.09993e-58,258,100.0,Crustomastix,Crustomastix stigmatica,"Crustomastix stigmatica 18S rRNA gene (partial), ITS1, 5.8S rRNA gene, ITS2 and 28S rRNA gene (partial), strain CCMP 2493",129,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,Crustomastix,Crustomastix stigmatica
ASV_3904,15,871,2.16405e-46,216,95.2,Takayama,Takayama cf. pulchellum,"Takayama cf. pulchellum clone 1504 18S ribosomal RNA gene, partial sequence",125,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Takayama,s_
ASV_3905,46,1731,2.33889e-33,169,88.98,Not_Found,uncultured marine picoeukaryote,"uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_159, clone 1815F07",127,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3906,10,5284,7.63912e-46,215,94.4,Amoebophrya,species_unassigned,"Uncultured Amoebophrya clone 7510 18S ribosomal RNA gene, partial sequence",125,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3907,68,872,2.39145e-33,169,88.37,Prorocentrum,Prorocentrum sipadanense,"Prorocentrum sipadanense strain Om-P-sip-012 18S ribosomal RNA gene, partial sequence",129,Eukaryota,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,g_,s_
ASV_3908,1,873,1.2982e-62,276,100.0,Nereis,Nereis heterocirrata,"Nereis heterocirrata isolate HG14 18S ribosomal RNA gene, partial sequence",138,Eukaryota,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis,Nereis heterocirrata
ASV_3909,1,7766,1.00481e-50,232,96.83,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYH936 18S ribosomal RNA gene, partial sequence",126,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_3910,4,874,7.55667e-40,193,90.08,Chrysoculter,Chrysoculter rhomboideus,"Chrysoculter rhomboideus gene for 18S ribosomal RNA, partial sequence",131,Eukaryota,unknown,Haptophyta,unknown,unknown,g_,s_
ASV_3911,4,5286,1.27964e-30,159,85.5,Euglypha,species_unassigned,"Euglypha cf . ciliata small subunit ribosomal RNA gene, partial sequence",131,Eukaryota,Cercozoa,unknown,Euglyphida,Euglyphidae,g_,s_
ASV_3912,1,7767,1.73935e-41,199,91.47,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYX670 18S ribosomal RNA gene, partial sequence",129,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_3913,1,7768,4.91586e-48,223,97.52,genus_unassigned,species_unassigned,"Uncultured eukaryote gene for 18S rRNA, partial sequence, clone: 42AE",121,Eukaryota,Ciliophora,Spirotrichea,unassigned,unassigned,unassigned,unassigned
ASV_3914,3,5287,9.51548e-45,211,92.91,Amoebophrya,species_unassigned,"Amoebophrya sp. ex Prorocentrum micans small subunit ribosomal RNA gene, partial sequence",127,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3915,2,875,9.10797e-39,188,89.15,Pirsonia,Pirsonia guinardiae,"Pirsonia guinardiae partial 18S rRNA gene, isolate P844",129,Eukaryota,unknown,unknown,Pirsoniales,unknown,g_,s_
ASV_3916,28,876,1.19744e-43,206,92.31,Chrysochromulina,Chrysochromulina andersonii,"Chrysochromulina andersonii genes for 18S rRNA, ITS1, 5.8S rRNA, ITS2, 28S rRNA, complete and partial sequence",130,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_3917,1,7769,2.00439e-53,243,97.67,genus_unassigned,species_unassigned,"Uncultured marine eukaryote clone 400A4 small subunit ribosomal RNA, partial sequence",129,Eukaryota,Apicomplexa,Conoidasida,Eucoccidiorida,Eimeriidae,unassigned,unassigned
ASV_3919,1,5288,6.41148e-47,219,94.49,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate WZ6-26 small subunit ribosomal RNA gene, partial sequence",127,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3920,2,877,2.07289e-40,195,91.34,Protoperidinium,Protoperidinium punctulatum,"Protoperidinium punctulatum gene for 18S rRNA, partial sequence, isolate: #0 >gi|61287165|dbj|AB181905.1| Protoperidinium punctulatum gene for 18S rRNA, partial sequence, isolate: #9 >gi|61287167|dbj|AB181906.1| Protoperidinium punctulatum gene for 18S rRNA, partial sequence, isolate: #15",127,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_3922,1,5289,7.51481e-52,236,100.0,Dendronotus,species_unassigned,"Dendronotus venustus isolate SRR1950948 small subunit ribosomal RNA gene and internal transcribed spacer 1, partial sequence",118,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Dendronotidae,Dendronotus,unassigned
